Freq.	V(vout)
3.71535229097168e+003	(-1.27601366860434e+001dB,3.40143468539781e+001°)
3.80189396320557e+003	(-1.32052203430763e+001dB,3.29438317528945e+001°)
3.89045144994276e+003	(-1.36495528767568e+001dB,3.19184485108267e+001°)
3.98107170553493e+003	(-1.40930162256551e+001dB,3.09357649326216e+001°)
4.07380277804108e+003	(-1.45355160204048e+001dB,2.99934809507540e+001°)
4.16869383470331e+003	(-1.49769783269518e+001dB,2.90894258209733e+001°)
4.26579518801588e+003	(-1.54173467753599e+001dB,2.82215541560063e+001°)
4.36515832240161e+003	(-1.58565800381479e+001dB,2.73879411469546e+001°)
4.46683592150958e+003	(-1.62946496228481e+001dB,2.65867772492119e+001°)
4.57088189614870e+003	(-1.67315379451259e+001dB,2.58163625495672e+001°)
4.67735141287193e+003	(-1.71672366510229e+001dB,2.50751009819460e+001°)
4.78630092322633e+003	(-1.76017451593992e+001dB,2.43614945193372e+001°)
4.89778819368441e+003	(-1.80350693982808e+001dB,2.36741374373669e+001°)
5.01187233627267e+003	(-1.84672207114205e+001dB,2.30117107193820e+001°)
5.12861383991359e+003	(-1.88982149138910e+001dB,2.23729766526496e+001°)
5.24807460249767e+003	(-1.93280714778749e+001dB,2.17567736493832e+001°)
5.37031796370247e+003	(-1.97568128319911e+001dB,2.11620113139400e+001°)
5.49540873857618e+003	(-2.01844637594712e+001dB,2.05876657680198e+001°)
5.62341325190343e+003	(-2.06110508822860e+001dB,2.00327752384567e+001°)
5.75439937337150e+003	(-2.10366022199151e+001dB,1.94964359067709e+001°)
5.88843655355582e+003	(-2.14611468128770e+001dB,1.89777980156583e+001°)
6.02559586074351e+003	(-2.18847144023881e+001dB,1.84760622247351e+001°)
6.16595001861475e+003	(-2.23073351586319e+001dB,1.79904762058729e+001°)
6.30957344480186e+003	(-2.27290394510879e+001dB,1.75203314671664e+001°)
6.45654229034648e+003	(-2.31498576552236e+001dB,1.70649603938007e+001°)
6.60693448007588e+003	(-2.35698199906001e+001dB,1.66237334937130e+001°)
6.76082975391974e+003	(-2.39889563860875e+001dB,1.61960568358728e+001°)
6.91830970918928e+003	(-2.44072963684576e+001dB,1.57813696691505e+001°)
7.07945784384129e+003	(-2.48248689711109e+001dB,1.53791422100517e+001°)
7.24435960074981e+003	(-2.52417026601273e+001dB,1.49888735880188e+001°)
7.41310241300908e+003	(-2.56578252751996e+001dB,1.46100899374916e+001°)
7.58577575029174e+003	(-2.60732639833358e+001dB,1.42423426264637e+001°)
7.76247116628682e+003	(-2.64880452434959e+001dB,1.38852066118365e+001°)
7.94328234724272e+003	(-2.69021947805734e+001dB,1.35382789124491e+001°)
8.12830516164089e+003	(-2.73157375673458e+001dB,1.32011771912310e+001°)
8.31763771102661e+003	(-2.77286978131979e+001dB,1.28735384384896e+001°)
8.51138038202366e+003	(-2.81410989585885e+001dB,1.25550177488781e+001°)
8.70963589956070e+003	(-2.85529636743633e+001dB,1.22452871851151e+001°)
8.91250938133734e+003	(-2.89643138651407e+001dB,1.19440347220146e+001°)
9.12010839355898e+003	(-2.93751706761025e+001dB,1.16509632648537e+001°)
9.33254300796979e+003	(-2.97855545026096e+001dB,1.13657897365448e+001°)
9.54992586021424e+003	(-3.01954850021438e+001dB,1.10882442284867e+001°)
9.77237220955798e+003	(-3.06049811081455e+001dB,1.08180692103569e+001°)
9.99999999999987e+003	(-3.10140610453750e+001dB,1.05550187944622e+001°)
1.02329299228074e+004	(-3.14227423464783e+001dB,1.02988580505990e+001°)
1.04712854805089e+004	(-3.18310418694828e+001dB,1.00493623676827e+001°)
1.07151930523759e+004	(-3.22389758159871e+001dB,9.80631685869050e+000°)
1.09647819614317e+004	(-3.26465597498440e+001dB,9.56951580572896e+000°)
1.12201845430195e+004	(-3.30538086161632e+001dB,9.33876214227904e+000°)
1.14815362149687e+004	(-3.34607367604881e+001dB,9.11386696989986e+000°)
1.17489755493951e+004	(-3.38673579480229e+001dB,8.89464910687924e+000°)
1.20226443461740e+004	(-3.42736853828030e+001dB,8.68093466651190e+000°)
1.23026877081237e+004	(-3.46797317267224e+001dB,8.47255666286353e+000°)
1.25892541179415e+004	(-3.50855091183437e+001dB,8.26935464204216e+000°)
1.28824955169312e+004	(-3.54910291914283e+001dB,8.07117433714911e+000°)
1.31825673855639e+004	(-3.58963030931384e+001dB,7.87786734522032e+000°)
1.34896288259164e+004	(-3.63013415018683e+001dB,7.68929082459679e+000°)
1.38038426460287e+004	(-3.67061546446737e+001dB,7.50530721128100e+000°)
1.41253754462274e+004	(-3.71107523142713e+001dB,7.32578395294421e+000°)
1.44543977074591e+004	(-3.75151438855907e+001dB,7.15059325935005e+000°)
1.47910838816819e+004	(-3.79193383318639e+001dB,6.97961186805176e+000°)
1.51356124843619e+004	(-3.83233442402412e+001dB,6.81272082430550e+000°)
1.54881661891246e+004	(-3.87271698269281e+001dB,6.64980527422052e+000°)
1.58489319246109e+004	(-3.91308229518408e+001dB,6.49075427023939e+000°)
1.62181009735891e+004	(-3.95343111327789e+001dB,6.33546058810769e+000°)
1.65958690743754e+004	(-3.99376415591176e+001dB,6.18382055455474e+000°)
1.69824365246172e+004	(-4.03408211050242e+001dB,6.03573388496295e+000°)
1.73780082874935e+004	(-4.07438563422043e+001dB,5.89110353035650e+000°)
1.77827941003890e+004	(-4.11467535521841e+001dB,5.74983553308787e+000°)
1.81970085860996e+004	(-4.15495187381382e+001dB,5.61183889064552e+000°)
1.86208713666284e+004	(-4.19521576362703e+001dB,5.47702542704778e+000°)
1.90546071796322e+004	(-4.23546757267585e+001dB,5.34530967132550e+000°)
1.94984459975802e+004	(-4.27570782442741e+001dB,5.21660874263161e+000°)
1.99526231496885e+004	(-4.31593701880855e+001dB,5.09084224154862e+000°)
2.04173794466950e+004	(-4.35615563317574e+001dB,4.96793214719462e+000°)
2.08929613085401e+004	(-4.39636412324576e+001dB,4.84780271975706e+000°)
2.13796208950220e+004	(-4.43656292398821e+001dB,4.73038040810876e+000°)
2.18776162394952e+004	(-4.47675245048104e+001dB,4.61559376218493e+000°)
2.23872113856831e+004	(-4.51693309873010e+001dB,4.50337334982221e+000°)
2.29086765276774e+004	(-4.55710524645409e+001dB,4.39365167778089e+000°)
2.34422881531989e+004	(-4.59726925383579e+001dB,4.28636311669104e+000°)
2.39883291901946e+004	(-4.63742546424077e+001dB,4.18144382968056e+000°)
2.45470891568500e+004	(-4.67757420490469e+001dB,4.07883170445969e+000°)
2.51188643150954e+004	(-4.71771578759016e+001dB,3.97846628865175e+000°)
2.57039578276883e+004	(-4.75785050921426e+001dB,3.88028872817391e+000°)
2.63026799189534e+004	(-4.79797865244771e+001dB,3.78424170848487e+000°)
2.69153480392688e+004	(-4.83810048628668e+001dB,3.69026939852872e+000°)
2.75422870333813e+004	(-4.87821626659806e+001dB,3.59831739721508e+000°)
2.81838293126441e+004	(-4.91832623663937e+001dB,3.50833268228666e+000°)
2.88403150312656e+004	(-4.95843062755391e+001dB,3.42026356143463e+000°)
2.95120922666634e+004	(-4.99852965884217e+001dB,3.33405962553183e+000°)
3.01995172040197e+004	(-5.03862353881033e+001dB,3.24967170386146e+000°)
3.09029543251354e+004	(-5.07871246499651e+001dB,3.16705182122777e+000°)
3.16227766016833e+004	(-5.11879662457568e+001dB,3.08615315684145e+000°)
3.23593656929623e+004	(-5.15887619474387e+001dB,3.00693000488032e+000°)
3.31131121482586e+004	(-5.19895134308238e+001dB,2.92933773663125e+000°)
3.38844156139197e+004	(-5.23902222790271e+001dB,2.85333276412587e+000°)
3.46736850452526e+004	(-5.27908899857276e+001dB,2.77887250518754e+000°)
3.54813389233570e+004	(-5.31915179582499e+001dB,2.70591534981274e+000°)
3.63078054770096e+004	(-5.35921075204705e+001dB,2.63442062781423e+000°)
3.71535229097167e+004	(-5.39926599155550e+001dB,2.56434857765805e+000°)
3.80189396320555e+004	(-5.43931763085300e+001dB,2.49566031643072e+000°)
3.89045144994275e+004	(-5.47936577886960e+001dB,2.42831781087641e+000°)
3.98107170553491e+004	(-5.51941053718855e+001dB,2.36228384944789e+000°)
4.07380277804107e+004	(-5.55945200025700e+001dB,2.29752201531812e+000°)
4.16869383470329e+004	(-5.59949025558202e+001dB,2.23399666030269e+000°)
4.26579518801586e+004	(-5.63952538391244e+001dB,2.17167287964597e+000°)
4.36515832240159e+004	(-5.67955745940662e+001dB,2.11051648762695e+000°)
4.46683592150956e+004	(-5.71958654978670e+001dB,2.05049399394289e+000°)
4.57088189614868e+004	(-5.75961271647953e+001dB,1.99157258083146e+000°)
4.67735141287191e+004	(-5.79963601474450e+001dB,1.93372008089440e+000°)
4.78630092322631e+004	(-5.83965649378872e+001dB,1.87690495558757e+000°)
4.89778819368439e+004	(-5.87967419686945e+001dB,1.82109627434427e+000°)
5.01187233627264e+004	(-5.91968916138436e+001dB,1.76626369430068e+000°)
5.12861383991357e+004	(-5.95970141894949e+001dB,1.71237744059370e+000°)
5.24807460249764e+004	(-5.99971099546523e+001dB,1.65940828720335e+000°)
5.37031796370244e+004	(-6.03971791117035e+001dB,1.60732753831298e+000°)
5.49540873857616e+004	(-6.07972218068433e+001dB,1.55610701016250e+000°)
5.62341325190340e+004	(-6.11972381303788e+001dB,1.50571901337046e+000°)
5.75439937337148e+004	(-6.15972281169190e+001dB,1.45613633570262e+000°)
5.88843655355580e+004	(-6.19971917454476e+001dB,1.40733222526534e+000°)
6.02559586074348e+004	(-6.23971289392802e+001dB,1.35928037410358e+000°)
6.16595001861472e+004	(-6.27970395659059e+001dB,1.31195490218387e+000°)
6.30957344480183e+004	(-6.31969234367113e+001dB,1.26533034174397e+000°)
6.45654229034645e+004	(-6.35967803065894e+001dB,1.21938162199150e+000°)
6.60693448007586e+004	(-6.39966098734288e+001dB,1.17408405413467e+000°)
6.76082975391971e+004	(-6.43964117774867e+001dB,1.12941331672935e+000°)
6.91830970918925e+004	(-6.47961856006395e+001dB,1.08534544132687e+000°)
7.07945784384127e+004	(-6.51959308655141e+001dB,1.04185679840817e+000°)
7.24435960074979e+004	(-6.55956470344950e+001dB,9.98924083590091e-001°)
7.41310241300906e+004	(-6.59953335086071e+001dB,9.56524304090599e-001°)
7.58577575029172e+004	(-6.63949896262708e+001dB,9.14634765439917e-001°)
7.76247116628679e+004	(-6.67946146619282e+001dB,8.73233058425363e-001°)
7.94328234724269e+004	(-6.71942078245361e+001dB,8.32297046258001e-001°)
8.12830516164086e+004	(-6.75937682559252e+001dB,7.91804851949727e-001°)
8.31763771102658e+004	(-6.79932950290198e+001dB,7.51734845889826e-001°)
8.51138038202363e+004	(-6.83927871459160e+001dB,7.12065633610479e-001°)
8.70963589956067e+004	(-6.87922435358151e+001dB,6.72776043731030e-001°)
8.91250938133731e+004	(-6.91916630528067e+001dB,6.33845116071242e-001°)
9.12010839355895e+004	(-6.95910444734983e+001dB,5.95252089923966e-001°)
9.33254300796976e+004	(-6.99903864944874e+001dB,5.56976392478198e-001°)
9.54992586021420e+004	(-7.03896877296698e+001dB,5.18997627383445e-001°)
9.77237220955795e+004	(-7.07889467073800e+001dB,4.81295563447108e-001°)
9.99999999999984e+004	(-7.11881618673582e+001dB,4.43850123456201e-001°)
1.02329299228074e+005	(-7.15873315575383e+001dB,4.06641373115544e-001°)
1.04712854805088e+005	(-7.19864540306502e+001dB,3.69649510094504e-001°)
1.07151930523759e+005	(-7.23855274406312e+001dB,3.32854853174628e-001°)
1.09647819614317e+005	(-7.27845498388389e+001dB,2.96237831490661e-001°)
1.12201845430195e+005	(-7.31835191700588e+001dB,2.59778973857795e-001°)
1.14815362149686e+005	(-7.35824332683000e+001dB,2.23458898178007e-001°)
1.17489755493951e+005	(-7.39812898523710e+001dB,1.87258300918530e-001°)
1.20226443461739e+005	(-7.43800865212263e+001dB,1.51157946655822e-001°)
1.23026877081236e+005	(-7.47788207490785e+001dB,1.15138657678293e-001°)
1.25892541179415e+005	(-7.51774898802638e+001dB,7.91813036413807e-002°)
1.28824955169311e+005	(-7.55760911238544e+001dB,4.32667912686441e-002°)
1.31825673855639e+005	(-7.59746215480070e+001dB,7.37605409266586e-003°)
1.34896288259163e+005	(-7.63730780740385e+001dB,-2.85099577704548e-002°)
1.38038426460286e+005	(-7.67714574702182e+001dB,-6.44102878187423e-002°)
1.41253754462273e+005	(-7.71697563452658e+001dB,-1.00343983340354e-001°)
1.44543977074590e+005	(-7.75679711415449e+001dB,-1.36330105573432e-001°)
1.47910838816818e+005	(-7.79660981279411e+001dB,-1.72387739855661e-001°)
1.51356124843618e+005	(-7.83641333924116e+001dB,-2.08536005769143e-001°)
1.54881661891246e+005	(-7.87620728341953e+001dB,-2.44794067285993e-001°)
1.58489319246109e+005	(-7.91599121556715e+001dB,-2.81181142920226e-001°)
1.62181009735890e+005	(-7.95576468538535e+001dB,-3.17716515891210e-001°)
1.65958690743753e+005	(-7.99552722115041e+001dB,-3.54419544304024e-001°)
1.69824365246172e+005	(-8.03527832878604e+001dB,-3.91309671351923e-001°)
1.73780082874935e+005	(-8.07501749089536e+001dB,-4.28406435546058e-001°)
1.77827941003889e+005	(-8.11474416575094e+001dB,-4.65729480977502e-001°)
1.81970085860995e+005	(-8.15445778624152e+001dB,-5.03298567616734e-001°)
1.86208713666284e+005	(-8.19415775877396e+001dB,-5.41133581655307e-001°)
1.90546071796322e+005	(-8.23384346212888e+001dB,-5.79254545894842e-001°)
1.94984459975801e+005	(-8.27351424626847e+001dB,-6.17681630187942e-001°)
1.99526231496885e+005	(-8.31316943109508e+001dB,-6.56435161935992e-001°)
2.04173794466949e+005	(-8.35280830515884e+001dB,-6.95535636648347e-001°)
2.08929613085400e+005	(-8.39243012431300e+001dB,-7.35003728567781e-001°)
2.13796208950220e+005	(-8.43203411031518e+001dB,-7.74860301366556e-001°)
2.18776162394952e+005	(-8.47161944937327e+001dB,-8.15126418917689e-001°)
2.23872113856830e+005	(-8.51118529063415e+001dB,-8.55823356145878e-001°)
2.29086765276773e+005	(-8.55073074461401e+001dB,-8.96972609962457e-001°)
2.34422881531988e+005	(-8.59025488156845e+001dB,-9.38595910288611e-001°)
2.39883291901945e+005	(-8.62975672980125e+001dB,-9.80715231171081e-001°)
2.45470891568499e+005	(-8.66923527391007e+001dB,-1.02335280199457e+000°)
2.51188643150954e+005	(-8.70868945296802e+001dB,-1.06653111879476e+000°)
2.57039578276882e+005	(-8.74811815863956e+001dB,-1.11027295567600e+000°)
2.63026799189534e+005	(-8.78752023322973e+001dB,-1.15460137633745e+000°)
2.69153480392687e+005	(-8.82689446766553e+001dB,-1.19953974571153e+000°)
2.75422870333812e+005	(-8.86623959940842e+001dB,-1.24511174171825e+000°)
2.81838293126440e+005	(-8.90555431029729e+001dB,-1.29134136713893e+000°)
2.88403150312656e+005	(-8.94483722432099e+001dB,-1.33825296161285e+000°)
2.95120922666633e+005	(-8.98408690532005e+001dB,-1.38587121375989e+000°)
3.01995172040196e+005	(-9.02330185461732e+001dB,-1.43422117343270e+000°)
3.09029543251354e+005	(-9.06248050857737e+001dB,-1.48332826410085e+000°)
3.16227766016832e+005	(-9.10162123609497e+001dB,-1.53321829537027e+000°)
3.23593656929623e+005	(-9.14072233601301e+001dB,-1.58391747564044e+000°)
3.31131121482585e+005	(-9.17978203447078e+001dB,-1.63545242490187e+000°)
3.38844156139197e+005	(-9.21879848218380e+001dB,-1.68785018767593e+000°)
3.46736850452526e+005	(-9.25776975165665e+001dB,-1.74113824609984e+000°)
3.54813389233569e+005	(-9.29669383433095e+001dB,-1.79534453315762e+000°)
3.63078054770095e+005	(-9.33556863767102e+001dB,-1.85049744605956e+000°)
3.71535229097166e+005	(-9.37439198219001e+001dB,-1.90662585977121e+000°)
3.80189396320555e+005	(-9.41316159842055e+001dB,-1.96375914069302e+000°)
3.89045144994274e+005	(-9.45187512383364e+001dB,-2.02192716049152e+000°)
3.98107170553490e+005	(-9.49053009971126e+001dB,-2.08116031008264e+000°)
4.07380277804106e+005	(-9.52912396797787e+001dB,-2.14148951376729e+000°)
4.16869383470328e+005	(-9.56765406799775e+001dB,-2.20294624351921e+000°)
4.26579518801585e+005	(-9.60611763334518e+001dB,-2.26556253342442e+000°)
4.36515832240158e+005	(-9.64451178855589e+001dB,-2.32937099427180e+000°)
4.46683592150955e+005	(-9.68283354586912e+001dB,-2.39440482829288e+000°)
4.57088189614867e+005	(-9.72107980197053e+001dB,-2.46069784404993e+000°)
4.67735141287190e+005	(-9.75924733474739e+001dB,-2.52828447146954e+000°)
4.78630092322630e+005	(-9.79733280006893e+001dB,-2.59719977701925e+000°)
4.89778819368438e+005	(-9.83533272860563e+001dB,-2.66747947902427e+000°)
5.01187233627263e+005	(-9.87324352270267e+001dB,-2.73915996312013e+000°)
5.12861383991356e+005	(-9.91106145332451e+001dB,-2.81227829783734e+000°)
5.24807460249763e+005	(-9.94878265708838e+001dB,-2.88687225031277e+000°)
5.37031796370243e+005	(-9.98640313340664e+001dB,-2.96298030212218e+000°)
5.49540873857615e+005	(-1.00239187417591e+002dB,-3.04064166522787e+000°)
5.62341325190339e+005	(-1.00613251991183e+002dB,-3.11989629803369e+000°)
5.75439937337147e+005	(-1.00986180775520e+002dB,-3.20078492154015e+000°)
5.88843655355579e+005	(-1.01357928020293e+002dB,-3.28334903559009e+000°)
6.02559586074347e+005	(-1.01728446484588e+002dB,-3.36763093519585e+000°)
6.16595001861471e+005	(-1.02097687419871e+002dB,-3.45367372693648e+000°)
6.30957344480182e+005	(-1.02465600555902e+002dB,-3.54152134541356e+000°)
6.45654229034644e+005	(-1.02832134089904e+002dB,-3.63121856975206e+000°)
6.60693448007584e+005	(-1.03197234679334e+002dB,-3.72281104013263e+000°)
6.76082975391970e+005	(-1.03560847438606e+002dB,-3.81634527433876e+000°)
6.91830970918924e+005	(-1.03922915940163e+002dB,-3.91186868430196e+000°)
7.07945784384125e+005	(-1.04283382220261e+002dB,-4.00942959262627e+000°)
7.24435960074977e+005	(-1.04642186789891e+002dB,-4.10907724907115e+000°)
7.41310241300904e+005	(-1.04999268651216e+002dB,-4.21086184697047e+000°)
7.58577575029170e+005	(-1.05354565319974e+002dB,-4.31483453956260e+000°)
7.76247116628678e+005	(-1.05708012854236e+002dB,-4.42104745620524e+000°)
7.94328234724267e+005	(-1.06059545889955e+002dB,-4.52955371844552e+000°)
8.12830516164085e+005	(-1.06409097683730e+002dB,-4.64040745591245e+000°)
8.31763771102656e+005	(-1.06756600163175e+002dB,-4.75366382199840e+000°)
8.51138038202361e+005	(-1.07101983985320e+002dB,-4.86937900928935e+000°)
8.70963589956065e+005	(-1.07445178603411e+002dB,-4.98761026470407e+000°)
8.91250938133729e+005	(-1.07786112342479e+002dB,-5.10841590429533e+000°)
9.12010839355893e+005	(-1.08124712484020e+002dB,-5.23185532766406e+000°)
9.33254300796974e+005	(-1.08460905360083e+002dB,-5.35798903193198e+000°)
9.54992586021419e+005	(-1.08794616457043e+002dB,-5.48687862521395e+000°)
9.77237220955793e+005	(-1.09125770529264e+002dB,-5.61858683952485e+000°)
1.00000000000000e+006	(-1.09454291722840e+002dB,-5.75317754305173e+000°)
