Freq.	V(vout)
3.71535229097168e+003	(-1.57672496447116e+001dB,2.79733534481397e+001°)
3.80189396320557e+003	(-1.62040999778716e+001dB,2.71565712355286e+001°)
3.89045144994276e+003	(-1.66398612986137e+001dB,2.63709934701040e+001°)
3.98107170553493e+003	(-1.70745175715839e+001dB,2.56150177511267e+001°)
4.07380277804108e+003	(-1.75080611966098e+001dB,2.48871380473442e+001°)
4.16869383470331e+003	(-1.79404916921327e+001dB,2.41859393543742e+001°)
4.26579518801588e+003	(-1.83718145514792e+001dB,2.35100924261186e+001°)
4.36515832240161e+003	(-1.88020402511272e+001dB,2.28583486401291e+001°)
4.46683592150958e+003	(-1.92311833923075e+001dB,2.22295350395361e+001°)
4.57088189614870e+003	(-1.96592619593235e+001dB,2.16225495805406e+001°)
4.67735141287193e+003	(-2.00862966798680e+001dB,2.10363566038345e+001°)
4.78630092322633e+003	(-2.05123104743333e+001dB,2.04699825401101e+001°)
4.89778819368441e+003	(-2.09373279826726e+001dB,1.99225118535495e+001°)
5.01187233627267e+003	(-2.13613751587601e+001dB,1.93930832224684e+001°)
5.12861383991359e+003	(-2.17844789234461e+001dB,1.88808859528033e+001°)
5.24807460249767e+003	(-2.22066668686004e+001dB,1.83851566176200e+001°)
5.37031796370247e+003	(-2.26279670054141e+001dB,1.79051759140682e+001°)
5.49540873857618e+003	(-2.30484075510859e+001dB,1.74402657280520e+001°)
5.62341325190343e+003	(-2.34680167487706e+001dB,1.69897863961877e+001°)
5.75439937337150e+003	(-2.38868227163291e+001dB,1.65531341542695e+001°)
5.88843655355582e+003	(-2.43048533199940e+001dB,1.61297387613830e+001°)
6.02559586074351e+003	(-2.47221360695699e+001dB,1.57190612889166e+001°)
6.16595001861475e+003	(-2.51386980322267e+001dB,1.53205920639786e+001°)
6.30957344480186e+003	(-2.55545657623289e+001dB,1.49338487570828e+001°)
6.45654229034648e+003	(-2.59697652450759e+001dB,1.45583746043945e+001°)
6.60693448007588e+003	(-2.63843218520211e+001dB,1.41937367552950e+001°)
6.76082975391974e+003	(-2.67982603067902e+001dB,1.38395247365194e+001°)
6.91830970918928e+003	(-2.72116046595385e+001dB,1.34953490246256e+001°)
7.07945784384129e+003	(-2.76243782688817e+001dB,1.31608397190544e+001°)
7.24435960074981e+003	(-2.80366037901982e+001dB,1.28356453085359e+001°)
7.41310241300908e+003	(-2.84483031693480e+001dB,1.25194315240745e+001°)
7.58577575029174e+003	(-2.88594976409808e+001dB,1.22118802722081e+001°)
7.76247116628682e+003	(-2.92702077307118e+001dB,1.19126886426721e+001°)
7.94328234724272e+003	(-2.96804532605461e+001dB,1.16215679850179e+001°)
8.12830516164089e+003	(-3.00902533570072e+001dB,1.13382430491275e+001°)
8.31763771102661e+003	(-3.04996264615071e+001dB,1.10624511849323e+001°)
8.51138038202366e+003	(-3.09085903425500e+001dB,1.07939415969935e+001°)
8.70963589956070e+003	(-3.13171621094238e+001dB,1.05324746499176e+001°)
8.91250938133734e+003	(-3.17253582270753e+001dB,1.02778212208881e+001°)
9.12010839355898e+003	(-3.21331945319114e+001dB,1.00297620958663e+001°)
9.33254300796979e+003	(-3.25406862483026e+001dB,9.78808740627852e+000°)
9.54992586021424e+003	(-3.29478480055966e+001dB,9.55259610324300e+000°)
9.77237220955798e+003	(-3.33546938554787e+001dB,9.32309546661635e+000°)
9.99999999999987e+003	(-3.37612372895375e+001dB,9.09940064634044e+000°)
1.02329299228074e+004	(-3.41674912569184e+001dB,8.88133423376429e+000°)
1.04712854805089e+004	(-3.45734681819611e+001dB,8.66872586078938e+000°)
1.07151930523759e+004	(-3.49791799817385e+001dB,8.46141182484963e+000°)
1.09647819614317e+004	(-3.53846380834228e+001dB,8.25923473788678e+000°)
1.12201845430195e+004	(-3.57898534414198e+001dB,8.06204319762027e+000°)
1.14815362149687e+004	(-3.61948365542227e+001dB,7.86969147953813e+000°)
1.17489755493951e+004	(-3.65995974809432e+001dB,7.68203924815311e+000°)
1.20226443461740e+004	(-3.70041458574879e+001dB,7.49895128617691e+000°)
1.23026877081237e+004	(-3.74084909123549e+001dB,7.32029724036523e+000°)
1.25892541179415e+004	(-3.78126414820277e+001dB,7.14595138287918e+000°)
1.28824955169312e+004	(-3.82166060259535e+001dB,6.97579238709367e+000°)
1.31825673855639e+004	(-3.86203926410944e+001dB,6.80970311686179e+000°)
1.34896288259164e+004	(-3.90240090760427e+001dB,6.64757042831755e+000°)
1.38038426460287e+004	(-3.94274627446983e+001dB,6.48928498336557e+000°)
1.41253754462274e+004	(-3.98307607395051e+001dB,6.33474107406899e+000°)
1.44543977074591e+004	(-4.02339098442477e+001dB,6.18383645720336e+000°)
1.47910838816819e+004	(-4.06369165464119e+001dB,6.03647219829776e+000°)
1.51356124843619e+004	(-4.10397870491124e+001dB,5.89255252453252e+000°)
1.54881661891246e+004	(-4.14425272825935e+001dB,5.75198468590889e+000°)
1.58489319246109e+004	(-4.18451429153106e+001dB,5.61467882414672e+000°)
1.62181009735891e+004	(-4.22476393645992e+001dB,5.48054784880551e+000°)
1.65958690743754e+004	(-4.26500218069407e+001dB,5.34950732015990e+000°)
1.69824365246172e+004	(-4.30522951878333e+001dB,5.22147533839294e+000°)
1.73780082874935e+004	(-4.34544642312790e+001dB,5.09637243870199e+000°)
1.77827941003890e+004	(-4.38565334488943e+001dB,4.97412149193969e+000°)
1.81970085860996e+004	(-4.42585071486573e+001dB,4.85464761043913e+000°)
1.86208713666284e+004	(-4.46603894432994e+001dB,4.73787805869605e+000°)
1.90546071796322e+004	(-4.50621842583536e+001dB,4.62374216860424e+000°)
1.94984459975802e+004	(-4.54638953398676e+001dB,4.51217125896024e+000°)
1.99526231496885e+004	(-4.58655262617952e+001dB,4.40309855897346e+000°)
2.04173794466950e+004	(-4.62670804330726e+001dB,4.29645913553548e+000°)
2.08929613085401e+004	(-4.66685611043928e+001dB,4.19218982401892e+000°)
2.13796208950220e+004	(-4.70699713746860e+001dB,4.09022916239188e+000°)
2.18776162394952e+004	(-4.74713141973166e+001dB,3.99051732844805e+000°)
2.23872113856831e+004	(-4.78725923860065e+001dB,3.89299607996620e+000°)
2.29086765276774e+004	(-4.82738086204933e+001dB,3.79760869762478e+000°)
2.34422881531989e+004	(-4.86749654519330e+001dB,3.70429993050912e+000°)
2.39883291901946e+004	(-4.90760653080559e+001dB,3.61301594405935e+000°)
2.45470891568500e+004	(-4.94771104980840e+001dB,3.52370427031691e+000°)
2.51188643150954e+004	(-4.98781032174187e+001dB,3.43631376033698e+000°)
2.57039578276883e+004	(-5.02790455521059e+001dB,3.35079453864257e+000°)
2.63026799189534e+004	(-5.06799394830870e+001dB,3.26709795960415e+000°)
2.69153480392688e+004	(-5.10807868902428e+001dB,3.18517656563594e+000°)
2.75422870333813e+004	(-5.14815895562376e+001dB,3.10498404710710e+000°)
2.81838293126441e+004	(-5.18823491701702e+001dB,3.02647520387238e+000°)
2.88403150312656e+004	(-5.22830673310379e+001dB,2.94960590833273e+000°)
2.95120922666634e+004	(-5.26837455510215e+001dB,2.87433306994216e+000°)
3.01995172040197e+004	(-5.30843852585943e+001dB,2.80061460108218e+000°)
3.09029543251354e+004	(-5.34849878014642e+001dB,2.72840938423006e+000°)
3.16227766016833e+004	(-5.38855544493516e+001dB,2.65767724035156e+000°)
3.23593656929623e+004	(-5.42860863966098e+001dB,2.58837889845325e+000°)
3.31131121482586e+004	(-5.46865847646923e+001dB,2.52047596623328e+000°)
3.38844156139197e+004	(-5.50870506044714e+001dB,2.45393090177307e+000°)
3.46736850452526e+004	(-5.54874848984132e+001dB,2.38870698621600e+000°)
3.54813389233570e+004	(-5.58878885626124e+001dB,2.32476829738235e+000°)
3.63078054770096e+004	(-5.62882624486910e+001dB,2.26207968427244e+000°)
3.71535229097167e+004	(-5.66886073455652e+001dB,2.20060674241321e+000°)
3.80189396320555e+004	(-5.70889239810822e+001dB,2.14031579000557e+000°)
3.89045144994275e+004	(-5.74892130235321e+001dB,2.08117384483259e+000°)
3.98107170553491e+004	(-5.78894750830366e+001dB,2.02314860189078e+000°)
4.07380277804107e+004	(-5.82897107128172e+001dB,1.96620841170891e+000°)
4.16869383470329e+004	(-5.86899204103457e+001dB,1.91032225932050e+000°)
4.26579518801586e+004	(-5.90901046183796e+001dB,1.85545974385849e+000°)
4.36515832240159e+004	(-5.94902637258831e+001dB,1.80159105874181e+000°)
4.46683592150956e+004	(-5.98903980688375e+001dB,1.74868697242546e+000°)
4.57088189614868e+004	(-6.02905079309400e+001dB,1.69671880968733e+000°)
4.67735141287191e+004	(-6.06905935441951e+001dB,1.64565843342598e+000°)
4.78630092322631e+004	(-6.10906550893977e+001dB,1.59547822694555e+000°)
4.89778819368439e+004	(-6.14906926965095e+001dB,1.54615107670454e+000°)
5.01187233627264e+004	(-6.18907064449295e+001dB,1.49765035550692e+000°)
5.12861383991357e+004	(-6.22906963636591e+001dB,1.44994990611484e+000°)
5.24807460249764e+004	(-6.26906624313624e+001dB,1.40302402526327e+000°)
5.37031796370244e+004	(-6.30906045763210e+001dB,1.35684744805781e+000°)
5.49540873857616e+004	(-6.34905226762839e+001dB,1.31139533273801e+000°)
5.62341325190340e+004	(-6.38904165582122e+001dB,1.26664324578919e+000°)
5.75439937337148e+004	(-6.42902859979176e+001dB,1.22256714738648e+000°)
5.88843655355580e+004	(-6.46901307195947e+001dB,1.17914337715576e+000°)
6.02559586074348e+004	(-6.50899503952452e+001dB,1.13634864023684e+000°)
6.16595001861472e+004	(-6.54897446439937e+001dB,1.09415999363445e+000°)
6.30957344480183e+004	(-6.58895130312939e+001dB,1.05255483284405e+000°)
6.45654229034645e+004	(-6.62892550680219e+001dB,1.01151087873904e+000°)
6.60693448007586e+004	(-6.66889702094577e+001dB,9.71006164707430e-001°)
6.76082975391971e+004	(-6.70886578541501e+001dB,9.31019024025763e-001°)
6.91830970918925e+004	(-6.74883173426645e+001dB,8.91528077459085e-001°)
7.07945784384127e+004	(-6.78879479562102e+001dB,8.52512221075949e-001°)
7.24435960074979e+004	(-6.82875489151456e+001dB,8.13950614267917e-001°)
7.41310241300906e+004	(-6.86871193773566e+001dB,7.75822667963324e-001°)
7.58577575029172e+004	(-6.90866584365074e+001dB,7.38108033025702e-001°)
7.76247116628679e+004	(-6.94861651201578e+001dB,7.00786588827242e-001°)
7.94328234724269e+004	(-6.98856383877453e+001dB,6.63838431988243e-001°)
8.12830516164086e+004	(-7.02850771284272e+001dB,6.27243865273836e-001°)
8.31763771102658e+004	(-7.06844801587785e+001dB,5.90983386639189e-001°)
8.51138038202363e+004	(-7.10838462203412e+001dB,5.55037678415313e-001°)
8.70963589956067e+004	(-7.14831739770215e+001dB,5.19387596627019e-001°)
8.91250938133731e+004	(-7.18824620123272e+001dB,4.84014160435724e-001°)
9.12010839355895e+004	(-7.22817088264429e+001dB,4.48898541699103e-001°)
9.33254300796976e+004	(-7.26809128331365e+001dB,4.14022054640600e-001°)
9.54992586021420e+004	(-7.30800723564897e+001dB,3.79366145621471e-001°)
9.77237220955795e+004	(-7.34791856274489e+001dB,3.44912383008394e-001°)
9.99999999999984e+004	(-7.38782507801881e+001dB,3.10642447129961e-001°)
1.02329299228074e+005	(-7.42772658482780e+001dB,2.76538120315333e-001°)
1.04712854805088e+005	(-7.46762287606537e+001dB,2.42581277008656e-001°)
1.07151930523759e+005	(-7.50751373373741e+001dB,2.08753873952805e-001°)
1.09647819614317e+005	(-7.54739892851650e+001dB,1.75037940436380e-001°)
1.12201845430195e+005	(-7.58727821927380e+001dB,1.41415568597823e-001°)
1.14815362149686e+005	(-7.62715135258760e+001dB,1.07868903780700e-001°)
1.17489755493951e+005	(-7.66701806222785e+001dB,7.43801349343605e-002°)
1.20226443461739e+005	(-7.70687806861547e+001dB,4.09314850541507e-002°)
1.23026877081236e+005	(-7.74673107825577e+001dB,7.50520165565927e-003°)
1.25892541179415e+005	(-7.78657678314485e+001dB,-2.59164527225966e-002°)
1.28824955169311e+005	(-7.82641486014795e+001dB,-5.93512099935155e-002°)
1.31825673855639e+005	(-7.86624497034879e+001dB,-9.28168059781754e-002°)
1.34896288259163e+005	(-7.90606675836865e+001dB,-1.26330989850146e-001°)
1.38038426460286e+005	(-7.94587985165432e+001dB,-1.59911533572832e-001°)
1.41253754462273e+005	(-7.98568385973337e+001dB,-1.93576241334730e-001°)
1.44543977074590e+005	(-8.02547837343595e+001dB,-2.27342958987885e-001°)
1.47910838816818e+005	(-8.06526296408157e+001dB,-2.61229583494390e-001°)
1.51356124843618e+005	(-8.10503718262966e+001dB,-2.95254072386042e-001°)
1.54881661891246e+005	(-8.14480055879274e+001dB,-3.29434453241967e-001°)
1.58489319246109e+005	(-8.18455260011067e+001dB,-3.63788833189029e-001°)
1.62181009735890e+005	(-8.22429279098464e+001dB,-3.98335408429900e-001°)
1.65958690743753e+005	(-8.26402059166954e+001dB,-4.33092473803508e-001°)
1.69824365246172e+005	(-8.30373543722332e+001dB,-4.68078432382449e-001°)
1.73780082874935e+005	(-8.34343673641165e+001dB,-5.03311805112197e-001°)
1.77827941003889e+005	(-8.38312387056665e+001dB,-5.38811240496460e-001°)
1.81970085860995e+005	(-8.42279619239799e+001dB,-5.74595524333534e-001°)
1.86208713666284e+005	(-8.46245302475493e+001dB,-6.10683589507810e-001°)
1.90546071796322e+005	(-8.50209365933767e+001dB,-6.47094525841203e-001°)
1.94984459975801e+005	(-8.54171735535651e+001dB,-6.83847590008632e-001°)
1.99526231496885e+005	(-8.58132333813725e+001dB,-7.20962215522125e-001°)
2.04173794466949e+005	(-8.62091079767127e+001dB,-7.58458022787735e-001°)
2.08929613085400e+005	(-8.66047888710867e+001dB,-7.96354829239583e-001°)
2.13796208950220e+005	(-8.70002672119307e+001dB,-8.34672659555079e-001°)
2.18776162394952e+005	(-8.73955337463636e+001dB,-8.73431755955750e-001°)
2.23872113856830e+005	(-8.77905788043220e+001dB,-9.12652588597515e-001°)
2.29086765276773e+005	(-8.81853922810648e+001dB,-9.52355866054489e-001°)
2.34422881531988e+005	(-8.85799636190372e+001dB,-9.92562545900503e-001°)
2.39883291901945e+005	(-8.89742817890780e+001dB,-1.03329384539176e+000°)
2.45470891568499e+005	(-8.93683352709598e+001dB,-1.07457125225507e+000°)
2.51188643150954e+005	(-8.97621120332504e+001dB,-1.11641653558494e+000°)
2.57039578276882e+005	(-9.01555995124840e+001dB,-1.15885175685339e+000°)
2.63026799189534e+005	(-9.05487845916353e+001dB,-1.20189928103609e+000°)
2.69153480392687e+005	(-9.09416535778878e+001dB,-1.24558178785830e+000°)
2.75422870333812e+005	(-9.13341921796915e+001dB,-1.28992228316406e+000°)
2.81838293126440e+005	(-9.17263854831054e+001dB,-1.33494411041176e+000°)
2.88403150312656e+005	(-9.21182179274255e+001dB,-1.38067096229956e+000°)
2.95120922666633e+005	(-9.25096732800970e+001dB,-1.42712689252358e+000°)
3.01995172040196e+005	(-9.29007346109175e+001dB,-1.47433632767172e+000°)
3.09029543251354e+005	(-9.32913842655362e+001dB,-1.52232407925621e+000°)
3.16227766016832e+005	(-9.36816038382609e+001dB,-1.57111535588714e+000°)
3.23593656929623e+005	(-9.40713741441886e+001dB,-1.62073577559021e+000°)
3.31131121482585e+005	(-9.44606751906765e+001dB,-1.67121137826991e+000°)
3.38844156139197e+005	(-9.48494861481792e+001dB,-1.72256863832173e+000°)
3.46736850452526e+005	(-9.52377853204801e+001dB,-1.77483447739414e+000°)
3.54813389233569e+005	(-9.56255501143521e+001dB,-1.82803627730304e+000°)
3.63078054770095e+005	(-9.60127570086888e+001dB,-1.88220189309964e+000°)
3.71535229097166e+005	(-9.63993815231525e+001dB,-1.93735966629359e+000°)
3.80189396320555e+005	(-9.67853981863970e+001dB,-1.99353843823236e+000°)
3.89045144994274e+005	(-9.71707805039240e+001dB,-2.05076756363751e+000°)
3.98107170553490e+005	(-9.75555009256489e+001dB,-2.10907692429888e+000°)
4.07380277804106e+005	(-9.79395308132531e+001dB,-2.16849694292679e+000°)
4.16869383470328e+005	(-9.83228404074155e+001dB,-2.22905859716194e+000°)
4.26579518801585e+005	(-9.87053987950235e+001dB,-2.29079343374366e+000°)
4.36515832240158e+005	(-9.90871738764746e+001dB,-2.35373358283478e+000°)
4.46683592150955e+005	(-9.94681323331949e+001dB,-2.41791177250269e+000°)
4.57088189614867e+005	(-9.98482395955086e+001dB,-2.48336134335526e+000°)
4.67735141287190e+005	(-1.00227459811010e+002dB,-2.55011626332935e+000°)
4.78630092322630e+005	(-1.00605755813601e+002dB,-2.61821114263021e+000°)
4.89778819368438e+005	(-1.00983089093371e+002dB,-2.68768124881847e+000°)
5.01187233627263e+005	(-1.01359419767517e+002dB,-2.75856252204199e+000°)
5.12861383991356e+005	(-1.01734706552504e+002dB,-2.83089159040855e+000°)
5.24807460249763e+005	(-1.02108906737702e+002dB,-2.90470578549483e+000°)
5.37031796370243e+005	(-1.02481976160734e+002dB,-2.98004315798747e+000°)
5.49540873857615e+005	(-1.02853869184789e+002dB,-3.05694249344939e+000°)
5.62341325190339e+005	(-1.03224538678192e+002dB,-3.13544332820632e+000°)
5.75439937337147e+005	(-1.03593935996500e+002dB,-3.21558596534553e+000°)
5.88843655355579e+005	(-1.03962010967460e+002dB,-3.29741149081910e+000°)
6.02559586074347e+005	(-1.04328711879125e+002dB,-3.38096178964325e+000°)
6.16595001861471e+005	(-1.04693985471499e+002dB,-3.46627956218319e+000°)
6.30957344480182e+005	(-1.05057776932053e+002dB,-3.55340834051337e+000°)
6.45654229034644e+005	(-1.05420029895480e+002dB,-3.64239250484090e+000°)
6.60693448007584e+005	(-1.05780686448089e+002dB,-3.73327729997832e+000°)
6.76082975391970e+005	(-1.06139687137221e+002dB,-3.82610885185221e+000°)
6.91830970918924e+005	(-1.06496970986105e+002dB,-3.92093418403051e+000°)
7.07945784384125e+005	(-1.06852475514555e+002dB,-4.01780123425127e+000°)
7.24435960074977e+005	(-1.07206136765941e+002dB,-4.11675887093330e+000°)
7.41310241300904e+005	(-1.07557889340837e+002dB,-4.21785690964685e+000°)
7.58577575029170e+005	(-1.07907666437789e+002dB,-4.32114612952122e+000°)
7.76247116628678e+005	(-1.08255399901585e+002dB,-4.42667828956260e+000°)
7.94328234724267e+005	(-1.08601020279460e+002dB,-4.53450614485404e+000°)
8.12830516164085e+005	(-1.08944456885605e+002dB,-4.64468346260565e+000°)
8.31763771102656e+005	(-1.09285637874352e+002dB,-4.75726503802059e+000°)
8.51138038202361e+005	(-1.09624490322386e+002dB,-4.87230670993881e+000°)
8.70963589956065e+005	(-1.09960940320285e+002dB,-4.98986537621664e+000°)
8.91250938133729e+005	(-1.10294913073668e+002dB,-5.10999900879611e+000°)
9.12010839355893e+005	(-1.10626333014187e+002dB,-5.23276666841441e+000°)
9.33254300796974e+005	(-1.10955123920521e+002dB,-5.35822851889705e+000°)
9.54992586021419e+005	(-1.11281209049521e+002dB,-5.48644584097555e+000°)
9.77237220955793e+005	(-1.11604511277547e+002dB,-5.61748104556226e+000°)
1.00000000000000e+006	(-1.11924953251975e+002dB,-5.75139768641101e+000°)
